01907258	31	16	15
13894434	31	15	16
15256915	31	15	16
01388130	31	16	15
01719302	31	16	15
06607339	31	15	16
01992503	31	14	17
02579447	31	16	15
12724942	31	15	16
15098161	31	16	15
10214637	31	15	16
04531098	31	15	16
10053808	31	15	16
07679356	31	16	15
12792041	31	16	15
15047313	31	16	15
08491826	31	14	17
09821831	31	16	15
03269401	31	16	15
06634376	31	15	16
01296462	31	16	15
00624738	31	15	16
12808227	31	16	15
09633969	31	16	15
01009240	31	15	16
11692952	31	16	15
00826509	31	15	16
02441022	31	15	16
02242464	31	15	16
10632576	31	15	16
14052403	31	15	16
01411085	31	16	15
09812338	31	16	15
11573173	31	15	16
07965085	30	15	15
02222318	30	15	15
02084071	30	15	15
06333653	30	15	15
00955060	30	15	15
09303647	30	16	14
00260648	30	15	15
02430045	30	15	15
10560637	30	15	15
08164585	30	15	15
09634494	30	15	15
01354869	30	15	15
12684640	30	15	15
02207206	30	16	14
07066659	30	14	16
01729431	30	15	15
00907147	30	15	15
13134947	30	15	15
00958334	30	15	15
01921559	30	15	15
08711974	30	15	15
02756098	30	15	15
10197967	30	15	15
08149781	30	16	14
00363260	30	16	14
07971582	30	15	15
00078760	30	15	15
13459322	30	15	15
05563266	30	15	15
08982587	30	16	14
00295701	30	15	15
06453324	30	15	15
09075842	30	15	15
02510337	30	15	15
03391770	30	14	16
01744657	30	15	15
02022684	30	16	14
01653013	30	15	15
04096066	30	15	15
08720481	30	15	15
06080522	30	15	15
01686132	30	15	15
00315986	30	15	15
06776138	30	15	15
00662589	30	15	15
06236802	30	16	14
06252138	30	15	15
00742320	30	14	16
05540513	30	15	15
11875100	29	14	15
09257949	29	14	15
05926676	29	15	14
08131530	29	15	14
11608250	29	15	14
07961480	29	15	14
08709038	29	15	14
06589574	29	14	15
07979425	29	14	15
13649268	29	15	14
08920924	29	14	15
09057311	29	15	14
00338071	29	13	16
08969291	29	15	14
03033362	29	14	15
11651259	29	14	15
01787955	29	14	15
15174218	29	14	15
02441326	29	15	14
00455599	29	15	14
12916935	29	15	14
04565375	29	15	14
09095023	29	14	15
02686568	29	15	14
12998349	29	15	14
07950920	29	14	15
02680814	29	14	15
00378985	29	15	14
01635432	29	15	14
05064037	29	14	15
00020090	29	13	16
01968569	29	14	15
13135832	29	14	15
01881180	29	15	14
09114696	29	14	15
12487647	29	15	14
00714944	29	14	15
12322887	29	15	14
10391653	29	14	15
00713167	29	14	15
08061042	29	15	14
08304135	29	14	15
01428853	28	14	14
06153846	28	13	15
00972621	28	14	14
09003284	28	13	15
06163751	28	14	14
01207609	28	13	15
10622053	28	13	15
05564590	28	15	13
15209706	28	14	14
05009170	28	14	14
05524615	28	14	14
01075117	28	14	14
06904171	28	13	15
08701942	28	14	14
07334490	28	14	14
00844254	28	14	14
08888676	28	13	15
02834778	28	14	14
10415638	28	13	15
01010118	28	14	14
09626589	28	14	14
06060845	28	14	14
09826204	28	14	14
10284064	28	14	14
01825237	28	14	14
01664172	28	14	14
00829107	28	14	14
04692157	28	14	14
02001858	28	14	14
08340153	28	14	14
09134386	28	14	14
04530566	28	14	14
00980453	28	14	14
00205046	28	15	13
09645091	28	14	14
07742704	28	14	14
00635850	28	14	14
01352574	28	15	13
08523483	28	14	14
10665698	28	14	14
07555863	28	14	14
01532589	28	14	14
13258362	28	14	14
05249636	28	14	14
03936895	28	14	14
00726300	28	14	14
09621545	28	14	14
08907606	28	14	14
00006484	28	14	14
06696483	28	14	14
04602044	28	14	14
00575741	28	14	14
10631941	28	14	14
00334186	28	14	14
09215664	28	14	14
00248977	28	14	14
05297523	28	15	13
02304982	28	14	14
01505254	28	13	15
00973056	28	14	14
01702514	28	14	14
02436349	28	14	14
05426243	28	14	14
09159003	28	14	14
00917772	28	14	14
02260362	28	14	14
08123167	27	14	13
11473954	27	13	14
09050244	27	14	13
06628861	27	13	14
08177030	27	14	13
13169674	27	13	14
00003553	27	13	14
08168978	27	14	13
02410855	27	14	13
09112282	27	14	13
02294436	27	14	13
08957381	27	14	13
00138508	27	14	13
01963942	27	16	11
10582746	27	13	14
01654628	27	13	14
05835747	27	14	13
14204950	27	13	14
12707432	27	13	14
00022686	27	13	14
02000954	27	14	13
02552171	27	14	13
08906374	27	14	13
05778131	27	12	15
06004685	27	14	13
00802318	27	13	14
08221348	27	14	13
06167328	27	13	14
01639369	27	14	13
00887463	27	13	14
01301630	27	14	13
00548326	27	14	13
00630380	27	13	14
09636339	27	14	13
02575082	27	14	13
08081668	27	12	15
00237078	27	14	13
14727670	27	13	14
01184814	27	14	13
02504562	27	13	14
02531625	27	14	13
08734385	27	13	14
06539770	27	14	13
00019128	27	14	13
02321757	27	13	14
08845555	27	13	14
15216966	27	14	13
03748886	27	14	13
01438720	27	14	13
08220891	27	13	14
15178841	27	13	14
00140967	26	13	13
06718862	26	13	13
11915214	26	13	13
00094460	26	13	13
02283201	26	13	13
08190754	26	13	13
12694707	26	13	13
10016103	26	13	13
08208016	26	13	13
09989502	26	13	13
00306426	26	13	13
11556187	26	13	13
00665886	26	13	13
03575240	26	13	13
10084635	26	13	13
12290116	26	13	13
02374451	26	12	14
02188699	26	13	13
00156601	26	13	13
00211110	26	12	14
01023820	26	13	13
04377057	26	12	14
00299217	26	13	13
01929396	26	13	13
01871979	26	14	12
05898568	26	13	13
02020590	26	13	13
08906952	26	13	13
07405893	26	13	13
07573696	26	13	13
01690294	26	13	13
07028373	26	13	13
01771535	26	14	12
10233445	26	13	13
01564144	26	13	13
01128193	26	13	13
01712704	26	13	13
08702402	26	14	12
09067277	26	13	13
15247518	26	13	13
09614315	26	13	13
08764107	26	13	13
00803617	26	13	13
08295138	26	13	13
01767199	26	13	13
09682291	26	13	13
15144371	26	13	13
01640855	26	13	13
14046202	26	13	13
00235368	26	13	13
07311115	26	13	13
01205696	26	13	13
00074790	26	13	13
09372504	26	13	13
01645601	26	13	13
02673134	26	13	13
01321002	26	13	13
12758639	26	13	13
09773245	26	13	13
10225219	26	13	13
00918872	26	13	13
00812526	26	13	13
01619929	26	13	13
01212572	26	13	13
00045250	26	13	13
08932568	26	13	13
00955601	26	13	13
13905792	26	13	13
08803382	26	13	13
02593863	26	13	13
05125377	26	13	13
14875077	26	13	13
00582388	26	14	12
02565728	26	13	13
11524662	26	13	13
02661252	25	12	13
03091374	25	13	12
01157517	25	11	14
01170052	25	13	12
00298497	25	13	12
02554922	25	13	12
13085113	25	12	13
06686736	25	13	12
00948071	25	12	13
00480993	25	13	12
07048000	25	13	12
00668099	25	12	13
00070965	25	13	12
13125117	25	13	12
08049401	25	12	13
00046534	25	13	12
01955984	25	13	12
12707781	25	13	12
02009433	25	13	12
03467984	25	13	12
02134589	25	13	12
02402425	25	13	12
01767661	25	12	13
00104868	25	13	12
08564307	25	13	12
02431320	25	13	12
02399000	25	13	12
09947232	25	12	13
01806505	25	12	13
01651444	25	12	13
03294048	25	14	11
07092592	25	13	12
15157225	25	13	12
02077656	25	15	10
00145218	25	13	12
08685677	25	13	12
02530167	25	13	12
10249950	25	12	13
00014742	25	14	11
02576921	25	13	12
10307234	25	12	13
11754188	25	12	13
10022111	25	13	12
08984788	25	13	12
00027167	25	12	13
10444194	25	13	12
02274822	25	13	12
00894738	25	12	13
09475292	25	13	12
10791221	25	13	12
00461493	25	13	12
00331082	25	12	13
13152742	25	12	13
01166351	25	13	12
06377442	25	13	12
00252019	25	12	13
12815925	25	12	13
02200686	25	12	13
01767949	25	13	12
02557199	24	12	12
08189659	24	12	12
07185325	24	12	12
13278375	24	12	12
00820976	24	12	12
00634472	24	12	12
06806469	24	12	12
00803325	24	12	12
13745420	24	12	12
02037090	24	12	12
01896031	24	12	12
00831191	24	12	12
03764276	24	12	12
13760316	24	12	12
03351434	24	12	12
06063588	24	12	12
01329239	24	11	13
05267548	24	12	12
06174404	24	12	12
01428155	24	12	12
04074482	24	12	12
00872886	24	12	12
02566528	24	11	13
02230772	24	15	9
14984973	24	12	12
00953559	24	11	13
01416585	24	12	12
00633443	24	12	12
01745722	24	12	12
02150948	24	12	12
10577284	24	12	12
02267060	24	12	12
10099375	24	12	12
09033333	24	12	12
07291312	24	12	12
12410715	24	12	12
07007945	24	12	12
01311520	24	12	12
04956594	24	12	12
13662703	24	12	12
13812607	24	12	12
00775156	24	11	13
00123170	24	12	12
12194776	24	11	13
14778019	24	12	12
13083586	24	12	12
07709333	24	12	12
00007347	24	12	12
04417809	24	12	12
04076846	24	12	12
04473432	24	12	12
10776339	24	12	12
12740196	24	12	12
05556943	24	12	12
02035919	24	12	12
06193203	24	12	12
12299988	24	12	12
05637558	24	11	13
07747055	24	12	12
02131279	24	12	12
01315613	24	12	12
04202417	24	12	12
00633864	24	12	12
15271008	24	12	12
03892891	24	11	13
00475183	24	12	12
02536557	24	12	12
06392001	24	12	12
09140148	24	12	12
14856263	24	12	12
12141495	24	12	12
13741022	24	12	12
01778017	24	12	12
02164464	24	12	12
00441445	24	13	11
13308999	24	12	12
06212839	24	12	12
00217014	24	12	12
03302121	24	12	12
10380672	24	12	12
08664443	24	12	12
01628449	24	12	12
06387980	24	12	12
02289295	24	12	12
03928116	24	12	12
06778102	24	12	12
01173038	24	13	11
06818970	24	12	12
00134780	24	12	12
09798811	24	12	12
15199592	24	13	11
15155220	24	12	12
10640620	23	12	11
02116118	23	12	11
01013367	23	12	11
04161358	23	12	11
00024264	23	11	12
00019613	23	12	11
08497294	23	12	11
02627934	23	12	11
15265518	23	11	12
01656788	23	11	12
10013927	23	12	11
14548343	23	12	11
01017987	23	11	12
04285146	23	11	12
06282651	23	11	12
12280886	23	12	11
00621627	23	12	11
09818343	23	11	12
00258857	23	12	11
05256862	23	11	12
12671157	23	12	11
01636397	23	12	11
02551824	23	12	11
00704690	23	11	12
00053913	23	11	12
08050678	23	11	12
09630641	23	12	11
01802309	23	12	11
06825399	23	11	12
00044149	23	11	12
00697589	23	13	10
00623151	23	12	11
10533013	23	11	12
00503237	23	12	11
03713736	23	11	12
02524171	23	11	12
02707683	23	11	12
14621446	23	12	11
06711855	23	11	12
00545501	23	12	11
13100156	23	12	11
11565040	23	11	12
12405209	23	11	12
01556921	23	11	12
02528163	23	12	11
02007721	23	12	11
00489837	23	11	12
00752431	23	12	11
10008716	23	11	12
01761706	23	12	11
04574999	23	12	11
00307631	23	12	11
01031256	23	12	11
01779165	23	11	12
04081844	23	12	11
09078231	23	11	12
10541229	23	12	11
09055015	23	12	11
05560787	23	11	12
00795863	23	11	12
09628382	23	12	11
14501726	23	13	10
00271263	23	11	12
07109196	23	11	12
00021265	23	12	11
10595647	23	11	12
11779300	23	12	11
05941423	23	11	12
04980008	23	11	12
07450842	23	11	12
06286395	23	11	12
00291873	23	11	12
09622302	23	12	11
07969695	23	12	11
01168468	23	11	12
00782527	23	12	11
01534147	23	11	12
07445480	23	11	12
02429695	23	11	12
01133281	23	12	11
00450335	23	11	12
03964744	22	11	11
01291069	22	11	11
08077292	22	11	11
08620061	22	11	11
12157276	22	11	11
01684899	22	11	11
00430140	22	11	11
10191943	22	11	11
15266911	22	11	11
00622384	22	11	11
00976653	22	11	11
00588221	22	11	11
04490091	22	11	11
01921964	22	12	10
00410247	22	11	11
00282050	22	11	11
00817680	22	11	11
00212414	22	11	11
02148788	22	11	11
13233012	22	11	11
01942177	22	11	11
15286249	22	11	11
09014979	22	11	11
08705397	22	11	11
12582231	22	11	11
12268246	22	11	11
06502378	22	11	11
05299178	22	11	11
10707804	22	11	11
05395690	22	11	11
10485440	22	11	11
00962447	22	11	11
12917338	22	11	11
06196584	22	11	11
09029457	22	11	11
00894552	22	11	11
00125629	22	11	11
01944692	22	11	11
00795720	22	11	11
05872982	22	11	11
02512938	22	11	11
00780889	22	11	11
00838367	22	11	11
10078806	22	11	11
00376063	22	11	11
08240633	22	11	11
00947128	22	11	11
07891726	22	11	11
00556313	22	11	11
08593262	22	11	11
05598147	22	11	11
01280014	22	11	11
05221895	22	10	12
02274482	22	11	11
00610738	22	10	12
02014165	22	11	11
00971650	22	11	11
09110422	22	11	11
09138935	22	11	11
00800930	22	11	11
00150287	22	11	11
06677302	22	11	11
00851933	22	9	13
12329899	22	11	11
07151380	22	11	11
00846509	22	11	11
09448361	22	11	11
02743547	22	11	11
09190918	22	11	11
00661091	22	11	11
01989053	22	11	11
13205482	22	11	11
02642107	22	11	11
00862683	22	11	11
14441825	22	11	11
13867641	22	11	11
00035189	22	11	11
05302499	22	11	11
01011031	22	12	10
06118563	22	11	11
10294602	22	12	10
09130076	22	11	11
02133435	22	11	11
08847694	22	11	11
00404642	22	11	11
03316406	22	11	11
11418750	22	11	11
01789514	22	11	11
01354673	22	11	11
02721160	22	12	10
05321307	22	11	11
01217043	22	11	11
00911048	22	11	11
02475922	22	10	12
00776988	22	11	11
12281241	22	11	11
00877127	22	11	11
01178565	22	11	11
00634906	22	11	11
11827775	22	11	11
13103136	22	11	11
13604718	22	11	11
04295881	22	11	11
11595312	22	11	11
05785508	22	11	11
04043733	22	11	11
09254614	22	11	11
01326291	22	11	11
10694258	22	11	11
13329641	22	11	11
08276720	22	11	11
01649999	22	11	11
04161981	22	11	11
01632411	22	11	11
08163273	22	11	11
01953810	22	12	10
02544348	22	11	11
14145095	22	11	11
07578363	22	11	11
06271778	22	11	11
01921887	22	11	11
01113068	22	11	11
06398401	22	12	10
01478002	22	12	10
02050132	22	12	10
03614007	22	11	11
01714208	22	11	11
01119169	22	11	11
09426788	22	11	11
00318735	22	11	11
06004067	22	11	11
05827684	22	11	11
01074694	22	11	11
08715390	22	11	11
08420278	22	11	11
05726596	21	11	10
09099526	21	11	10
12319687	21	11	10
13616054	21	10	11
02074915	21	10	11
10034201	21	11	10
06277280	21	10	11
03100490	21	11	10
02405390	21	10	11
01628450	21	11	10
04820258	21	10	11
00634586	21	10	11
00952963	21	10	11
03058107	21	10	11
08798771	21	10	11
00043195	21	10	11
00067999	21	11	10
01106808	21	10	11
00953216	21	11	10
12618942	21	11	10
08294696	21	10	11
13602526	21	10	11
00835903	21	10	11
10435988	21	11	10
02720201	21	11	10
00904046	21	10	11
14006945	21	11	10
02265231	21	11	10
01086103	21	11	10
05715283	21	10	11
08713772	21	11	10
05703429	21	10	11
08981244	21	12	9
02575766	21	11	10
11525955	21	10	11
13244109	21	11	10
02022135	21	11	10
14974264	21	10	11
08761244	21	10	11
05275905	21	11	10
00607780	21	11	10
01195299	21	10	11
01511706	21	11	10
05689249	21	11	10
05486510	21	10	11
08963369	21	11	10
08841667	21	11	10
01386494	21	10	11
07183151	21	10	11
00391599	21	9	12
01642924	21	10	11
01224744	21	11	10
13963970	21	10	11
05654362	21	11	10
00283127	21	11	10
01012712	21	11	10
02558172	21	11	10
01557774	21	11	10
09155306	21	11	10
02514187	21	11	10
08735705	21	11	10
05088324	21	10	11
13875970	21	10	11
00328802	21	10	11
01905661	21	10	11
13615557	21	10	11
08873622	21	10	11
08348815	21	10	11
01825417	21	11	10
